store_name,year,month,product_category,gm
84,Last year,2,PUDO,3007.407407407407
84,Last year,3,Fee collection,15596.296296296296
84,Last year,3,"Food, Tobacco and Others",17974.355555555554
84,Last year,3,Newspaper,56294.933333333334
84,Last year,3,Sazka,246.66666666666666
84,Last year,3,PUDO,3033.3333333333326
84,Last year,4,Fee collection,13075.925925925925
84,Last year,4,"Food, Tobacco and Others",21162.19259259259
84,Last year,4,Newspaper,55002.88888888889
84,Last year,4,Sazka,262.96296296296293
84,Last year,4,PUDO,2735.185185185185
84,Last year,5,Fee collection,19407.407407407405
84,Last year,5,"Food, Tobacco and Others",17822.93333333333
84,Last year,5,Newspaper,52907.91851851852
84,Last year,5,Sazka,105
84,Last year,5,PUDO,2229.6296296296296
84,Last year,6,Fee collection,21225.925925925923
84,Last year,6,"Food, Tobacco and Others",17434.9037037037
84,Last year,6,Newspaper,54124.103703703695
84,Last year,6,Sazka,123.33333333333333
84,Last year,6,PUDO,3046.296296296296
84,Last year,7,Fee collection,21998.148148148146
84,Last year,7,"Food, Tobacco and Others",14852.399999999998
84,Last year,7,Newspaper,55040.481481481474
84,Last year,7,Sazka,53.888888888888886
84,Last year,7,PUDO,2735.185185185185
84,Last year,8,Fee collection,23557.407407407405
84,Last year,8,"Food, Tobacco and Others",15040.45185185185
84,Last year,8,Newspaper,57166.148148148146
84,Last year,8,Sazka,120.55555555555554
84,Last year,8,PUDO,2812.9629629629626
84,Last year,9,Fee collection,21494.44444444444
84,Last year,9,"Food, Tobacco and Others",13852.91111111111
84,Last year,9,Newspaper,54456.78518518518
84,Last year,9,Sazka,572.9629629629629
84,Last year,9,PUDO,2812.9629629629626
84,Last year,10,Fee collection,24111.111111111106
84,Last year,10,"Food, Tobacco and Others",15318.918518518518
84,Last year,10,Newspaper,54511.33333333333
84,Last year,10,Sazka,100.92592592592592
84,Last year,10,PUDO,3292.592592592592
84,Last year,11,Fee collection,24733.333333333332
84,Last year,11,"Food, Tobacco and Others",14940.925925925925
84,Last year,11,Newspaper,58152.525925925926
84,Last year,11,Sazka,235.92592592592592
84,Last year,11,PUDO,3785.1851851851848
84,Last year,12,Fee collection,28215.740740740737
84,Last year,12,"Food, Tobacco and Others",17728.155555555553
84,Last year,12,Newspaper,63351.6074074074
84,Last year,12,Sazka,385
84,Last year,12,PUDO,5794.444444444444
84,This year,1,Fee collection,27037.96296296296
84,This year,1,"Food, Tobacco and Others",13919.933333333332
84,This year,1,Newspaper,54914.740740740745
84,This year,1,Sazka,258.14814814814815
84,This year,1,PUDO,2761.111111111111
84,This year,2,Fee collection,24370.37037037037
84,This year,2,"Food, Tobacco and Others",11997.088888888888
84,This year,2,Newspaper,49911.29629629629
84,This year,2,Sazka,77.77777777777777
84,This year,2,PUDO,2955.555555555555
84,This year,3,Fee collection,26727.777777777777
84,This year,3,"Food, Tobacco and Others",11513.466666666665
84,This year,3,Newspaper,50192.74814814815
84,This year,3,Sazka,14.444444444444443
84,This year,3,PUDO,3059.259259259259
84,This year,4,Fee collection,25463.888888888887
84,This year,4,"Food, Tobacco and Others",13225.207407407406
84,This year,4,Newspaper,46145.555555555555
84,This year,4,Sazka,59.99999999999999
84,This year,4,PUDO,3318.5185185185182
84,This year,5,Fee collection,25033.333333333332
84,This year,5,"Food, Tobacco and Others",11267.8
84,This year,5,Newspaper,43341.61481481481
84,This year,5,Sazka,279.8148148148148
84,This year,5,PUDO,2916.6666666666665
84,This year,6,Fee collection,25723.148148148146
84,This year,6,"Food, Tobacco and Others",10418.666666666666
84,This year,6,Newspaper,40678.14074074074
84,This year,6,Sazka,646.1111111111111
84,This year,6,PUDO,2812.9629629629626
84,This year,7,Fee collection,25910.185185185182
84,This year,7,"Food, Tobacco and Others",10530.229629629628
84,This year,7,Newspaper,42104.11851851852
84,This year,7,Sazka,1398.5185185185185
84,This year,7,PUDO,2644.4444444444443
84,This year,8,Fee collection,25511.11111111111
84,This year,8,"Food, Tobacco and Others",11243.044444444444
84,This year,8,Newspaper,42075.54814814815
84,This year,8,Sazka,1001.6666666666666
84,This year,8,PUDO,2385.185185185185
84,This year,9,Fee collection,25463.888888888887
84,This year,9,"Food, Tobacco and Others",11548.985185185185
84,This year,9,Newspaper,42814.903703703705
84,This year,9,Sazka,458.88888888888886
84,This year,9,PUDO,2812.9629629629626
84,This year,10,Fee collection,27241.666666666664
84,This year,10,"Food, Tobacco and Others",13212.866666666665
84,This year,10,Newspaper,44085.585185185184
84,This year,10,Sazka,752.5925925925925
84,This year,10,PUDO,2812.9629629629626
84,This year,11,Fee collection,26639.814814814814
84,This year,11,"Food, Tobacco and Others",11839.844444444445
84,This year,11,Newspaper,48914.13333333333
84,This year,11,Sazka,741.1111111111111
84,This year,11,PUDO,3927.7777777777774
84,This year,12,Fee collection,28550.925925925923
84,This year,12,"Food, Tobacco and Others",18834.385185185183
84,This year,12,Newspaper,50873.09629629629
84,This year,12,Sazka,741.4814814814813
84,This year,12,PUDO,4562.962962962963
85,Last year,1,Fee collection,6261.11111111111
85,Last year,1,"Food, Tobacco and Others",8025.585185185185
85,Last year,1,Newspaper,32847.05925925926
85,Last year,1,Sazka,22916.48148148148
85,Last year,1,PUDO,1762.9629629629628
85,Last year,2,Fee collection,4909.259259259259
85,Last year,2,"Food, Tobacco and Others",13156.770370370368
85,Last year,2,Newspaper,32029.096296296295
85,Last year,2,Sazka,23266.85185185185
85,Last year,2,PUDO,1568.5185185185185
85,Last year,3,Fee collection,4720.37037037037
85,Last year,3,"Food, Tobacco and Others",15936.362962962961
85,Last year,3,Newspaper,34423.35555555555
85,Last year,3,Sazka,24946.666666666664
85,Last year,3,PUDO,1309.2592592592591
85,Last year,4,Fee collection,3637.037037037037
85,Last year,4,"Food, Tobacco and Others",12976.42222222222
85,Last year,4,Newspaper,34241.92592592592
85,Last year,4,Sazka,25068.148148148146
85,Last year,4,PUDO,1464.8148148148148
85,Last year,5,Fee collection,3459.259259259259
85,Last year,5,"Food, Tobacco and Others",9397.955555555554
85,Last year,5,Newspaper,30783.044444444444
85,Last year,5,Sazka,25090.74074074074
85,Last year,5,PUDO,3655.555555555555
85,Last year,6,Fee collection,3837.037037037037
85,Last year,6,"Food, Tobacco and Others",11357.755555555555
85,Last year,6,Newspaper,35980.67407407407
85,Last year,6,Sazka,24412.777777777777
85,Last year,6,PUDO,1348.148148148148
85,Last year,7,Fee collection,3838.8888888888887
85,Last year,7,"Food, Tobacco and Others",10890.385185185185
85,Last year,7,Newspaper,35121.125925925924
85,Last year,7,Sazka,23748.333333333336
85,Last year,7,PUDO,1529.6296296296296
85,Last year,8,Fee collection,3524.074074074074
85,Last year,8,"Food, Tobacco and Others",10810.703703703704
85,Last year,8,Newspaper,34536.85925925926
85,Last year,8,Sazka,23351.85185185185
85,Last year,8,PUDO,1296.2962962962963
85,Last year,9,Fee collection,3133.333333333333
85,Last year,9,"Food, Tobacco and Others",13144.422222222222
85,Last year,9,Newspaper,36823.99259259259
85,Last year,9,Sazka,23662.777777777777
85,Last year,9,PUDO,1542.5925925925924
85,Last year,10,Fee collection,4487.0370370370365
85,Last year,10,"Food, Tobacco and Others",13462.16296296296
85,Last year,10,Newspaper,35660.799999999996
85,Last year,10,Sazka,21829.814814814814
85,Last year,10,PUDO,1205.5555555555554
85,Last year,11,Fee collection,4005.555555555555
85,Last year,11,"Food, Tobacco and Others",14999.503703703704
85,Last year,11,Newspaper,36212.76296296297
85,Last year,11,Sazka,29193.51851851852
85,Last year,11,PUDO,1788.8888888888887
85,Last year,12,Fee collection,5415.185185185185
85,Last year,12,"Food, Tobacco and Others",14872.281481481481
85,Last year,12,Newspaper,41534.940740740734
85,Last year,12,Sazka,30698.7037037037
85,Last year,12,PUDO,2864.814814814815
85,This year,1,Fee collection,5416.296296296296
85,This year,1,"Food, Tobacco and Others",11824.866666666667
85,This year,1,Newspaper,31109.659259259257
85,This year,1,Sazka,20247.407407407405
85,This year,1,PUDO,1309.2592592592591
85,This year,2,Fee collection,5133.333333333333
85,This year,2,"Food, Tobacco and Others",10896.444444444443
85,This year,2,Newspaper,29721.118518518517
85,This year,2,Sazka,18994.814814814814
85,This year,2,PUDO,1101.8518518518517
85,This year,3,Fee collection,4792.592592592592
85,This year,3,"Food, Tobacco and Others",11971.25185185185
85,This year,3,Newspaper,32283.01481481481
85,This year,3,Sazka,22769.25925925926
85,This year,3,PUDO,1101.8518518518517
85,This year,4,Fee collection,4205.555555555556
85,This year,4,"Food, Tobacco and Others",10900.407407407407
85,This year,4,Newspaper,30630.4962962963
85,This year,4,Sazka,20726.11111111111
85,This year,4,PUDO,1075.9259259259259
85,This year,5,Fee collection,3983.333333333333
85,This year,5,"Food, Tobacco and Others",11384.288888888888
85,This year,5,Newspaper,30008.01481481481
85,This year,5,Sazka,21363.7037037037
85,This year,5,PUDO,1062.9629629629628
85,This year,6,Fee collection,4000.9259259259256
85,This year,6,"Food, Tobacco and Others",12100.459259259258
85,This year,6,Newspaper,30943.21481481481
85,This year,6,Sazka,20674.814814814814
85,This year,6,PUDO,1153.7037037037037
85,This year,7,Fee collection,3387.9629629629626
85,This year,7,"Food, Tobacco and Others",10522.68148148148
85,This year,7,Newspaper,32732.98518518518
85,This year,7,Sazka,23479.814814814814
85,This year,7,PUDO,1140.7407407407406
85,This year,8,Fee collection,3583.333333333333
85,This year,8,"Food, Tobacco and Others",12757.548148148146
85,This year,8,Newspaper,31730.688888888886
85,This year,8,Sazka,23064.074074074073
85,This year,8,PUDO,1244.4444444444443
85,This year,9,Fee collection,4003.7037037037035
85,This year,9,"Food, Tobacco and Others",13461.296296296296
85,This year,9,Newspaper,31314.37037037037
85,This year,9,Sazka,23355.925925925923
85,This year,9,PUDO,1127.7777777777776
85,This year,10,Fee collection,4890.74074074074
85,This year,10,"Food, Tobacco and Others",9868.562962962964
85,This year,10,Newspaper,33588.85185185185
85,This year,10,Sazka,21863.148148148146
85,This year,10,PUDO,1101.8518518518517
85,This year,11,Fee collection,5137.0370370370365
85,This year,11,"Food, Tobacco and Others",12449.355555555556
85,This year,11,Newspaper,32946.45925925926
85,This year,11,Sazka,25632.59259259259
85,This year,11,PUDO,1438.8888888888887
85,This year,12,Fee collection,6125.925925925925
85,This year,12,"Food, Tobacco and Others",17158.725925925923
85,This year,12,Newspaper,34973.399999999994
85,This year,12,Sazka,25104.629629629628
85,This year,12,PUDO,2074.074074074074
86,Last year,1,Fee collection,24274.074074074073
86,Last year,1,"Food, Tobacco and Others",7578.977777777776
86,Last year,1,Newspaper,19516.103703703702
86,Last year,1,Sazka,5342.777777777777
86,Last year,1,PUDO,1801.8518518518517
86,Last year,2,Fee collection,23251.85185185185
86,Last year,2,"Food, Tobacco and Others",4451.2666666666655
86,Last year,2,Newspaper,20353.251851851852
86,Last year,2,Sazka,5970.925925925926
86,Last year,2,PUDO,2437.037037037037
86,Last year,3,Fee collection,23775.925925925923
86,Last year,3,"Food, Tobacco and Others",11016.925925925925
86,Last year,3,Newspaper,21937.066666666666
86,Last year,3,Sazka,9107.037037037036
86,Last year,3,PUDO,2838.8888888888887
86,Last year,4,Fee collection,20977.777777777777
86,Last year,4,"Food, Tobacco and Others",11516.4
86,Last year,4,Newspaper,23455.13333333333
86,Last year,4,Sazka,4365.925925925925
86,Last year,4,PUDO,2372.222222222222
86,Last year,5,Fee collection,28059.25925925926
86,Last year,5,"Food, Tobacco and Others",10102.570370370371
86,Last year,5,Newspaper,22823.577777777777
86,Last year,5,Sazka,4130.740740740741
86,Last year,5,PUDO,3564.814814814815
86,Last year,6,Fee collection,29314.814814814814
86,Last year,6,"Food, Tobacco and Others",13234.118518518517
86,Last year,6,Newspaper,23640.659259259257
86,Last year,6,Sazka,2724.4444444444443
86,Last year,6,PUDO,2294.4444444444443
86,Last year,7,Fee collection,29509.25925925926
86,Last year,7,"Food, Tobacco and Others",6968.2962962962965
86,Last year,7,Newspaper,28361.666666666664
86,Last year,7,Sazka,3093.333333333333
86,Last year,7,PUDO,2100
86,Last year,8,Fee collection,30833.333333333332
86,Last year,8,"Food, Tobacco and Others",10579.696296296295
86,Last year,8,Newspaper,26660.459259259253
86,Last year,8,Sazka,3969.4444444444443
86,Last year,8,PUDO,1801.8518518518517
86,Last year,9,Fee collection,30212.96296296296
86,Last year,9,"Food, Tobacco and Others",9599.222222222223
86,Last year,9,Newspaper,24625.585185185184
86,Last year,9,Sazka,2421.4814814814813
86,Last year,9,PUDO,2048.148148148148
86,Last year,10,Fee collection,31033.333333333332
86,Last year,10,"Food, Tobacco and Others",8528.162962962962
86,Last year,10,Newspaper,25091.21481481481
86,Last year,10,Sazka,2955
86,Last year,10,PUDO,2074.074074074074
86,Last year,11,Fee collection,30368.51851851852
86,Last year,11,"Food, Tobacco and Others",9872.948148148147
86,Last year,11,Newspaper,23010.24444444444
86,Last year,11,Sazka,4043.7037037037035
86,Last year,11,PUDO,2035.185185185185
86,Last year,12,Fee collection,37819.07407407407
86,Last year,12,"Food, Tobacco and Others",10907.288888888888
86,Last year,12,Newspaper,27329.296296296296
86,Last year,12,Sazka,3112.4074074074074
86,Last year,12,PUDO,3681.4814814814813
86,This year,1,Fee collection,34788.33333333333
86,This year,1,"Food, Tobacco and Others",6235.829629629629
86,This year,1,Newspaper,21934.318518518514
86,This year,1,Sazka,2316.8518518518517
86,This year,1,PUDO,2190.7407407407404
86,This year,2,Fee collection,30575.925925925923
86,This year,2,"Food, Tobacco and Others",8428.185185185184
86,This year,2,Newspaper,22247.607407407406
86,This year,2,Sazka,3559.074074074074
86,This year,2,PUDO,2398.148148148148
86,This year,3,Fee collection,36903.7037037037
86,This year,3,"Food, Tobacco and Others",8738.437037037036
86,This year,3,Newspaper,23706.66666666666
86,This year,3,Sazka,3826.111111111111
86,This year,3,PUDO,2592.5925925925926
86,This year,4,Fee collection,38135.18518518518
86,This year,4,"Food, Tobacco and Others",7607.2666666666655
86,This year,4,Newspaper,25279.851851851854
86,This year,4,Sazka,4275.740740740741
86,This year,4,PUDO,2644.4444444444443
86,This year,5,Fee collection,34430.555555555555
86,This year,5,"Food, Tobacco and Others",9120.074074074073
86,This year,5,Newspaper,21074.82222222222
86,This year,5,Sazka,3347.222222222222
86,This year,5,PUDO,2514.814814814815
86,This year,6,Fee collection,31996.296296296296
86,This year,6,"Food, Tobacco and Others",10880.392592592592
86,This year,6,Newspaper,25804.696296296293
86,This year,6,Sazka,4418.7037037037035
86,This year,6,PUDO,2112.962962962963
86,This year,7,Fee collection,35008.33333333333
86,This year,7,"Food, Tobacco and Others",10475.348148148147
86,This year,7,Newspaper,29346.644444444442
86,This year,7,Sazka,7388.888888888889
86,This year,7,PUDO,2164.814814814815
86,This year,8,Fee collection,38255.555555555555
86,This year,8,"Food, Tobacco and Others",10516.014814814813
86,This year,8,Newspaper,27860.985185185185
86,This year,8,Sazka,7042.962962962963
86,This year,8,PUDO,1749.9999999999998
86,This year,9,Fee collection,37463.88888888888
86,This year,9,"Food, Tobacco and Others",9896.903703703703
86,This year,9,Newspaper,26121.355555555554
86,This year,9,Sazka,5594.259259259259
86,This year,9,PUDO,1853.7037037037037
86,This year,10,Fee collection,39241.666666666664
86,This year,10,"Food, Tobacco and Others",10947.303703703703
86,This year,10,Newspaper,23576.103703703702
86,This year,10,Sazka,5820.555555555555
86,This year,10,PUDO,1840.7407407407406
86,This year,11,Fee collection,37122.22222222222
86,This year,11,"Food, Tobacco and Others",9391.674074074073
86,This year,11,Newspaper,24659.755555555552
86,This year,11,Sazka,6703.7037037037035
86,This year,11,PUDO,2475.9259259259256
86,This year,12,Fee collection,43135.18518518518
86,This year,12,"Food, Tobacco and Others",12489.762962962963
86,This year,12,Newspaper,29770.999999999996
86,This year,12,Sazka,11804.25925925926
86,This year,12,PUDO,3175.9259259259256
87,Last year,1,Fee collection,22174.074074074073
87,Last year,1,"Food, Tobacco and Others",27441.13333333333
87,Last year,1,Newspaper,34759.25185185185
87,Last year,1,Sazka,2452.9629629629626
87,Last year,1,PUDO,3746.296296296296
87,Last year,2,Fee collection,19894.44444444444
